COMPANY_ID,A_NO,FILE_URL,
"3759953","A77339018","http://www.canpages.ca/printad/NMO11/A77339018.swf",
"3759964","A77349411","http://www.canpages.ca/printad/NMO11/A77349411.swf",
"3759964","A77349532","http://www.canpages.ca/printad/ALV11/A77349532.swf",
"3759964","A77349533","http://www.canpages.ca/printad/COW12/A77349533.swf",
"3759965","A77250605","http://www.canpages.ca/printad/TRI11/A77250605.swf",
"3759965","A77250606","http://www.canpages.ca/printad/TRI11/A77250606.L.swf",
"3759965","A77250606","http://www.canpages.ca/printad/TRI11/A77250606.R.swf",
"3759965","A77250607","http://www.canpages.ca/printad/TRI11/A77250607.swf",
"3759965","A77250608","http://www.canpages.ca/printad/TRI11/A77250608.swf",
"3759965","A77250609","http://www.canpages.ca/printad/TRI11/A77250609.L.swf",
"3759965","A77250609","http://www.canpages.ca/printad/TRI11/A77250609.R.swf",
"3759966","A77258590","http://www.canpages.ca/printad/VAN11/A77258590.swf",
"3759966","A77258742","http://www.canpages.ca/printad/VAN11/A77258742.swf",
"3759966","A77258743","http://www.canpages.ca/printad/VAN11/A77258743.swf",
"3759966","A77259589","http://www.canpages.ca/printad/VAN11/A77259589.swf",
"3759986","A77373422","http://www.canpages.ca/printad/LON12/A77373422.swf",
"3760028","A77348746","http://www.canpages.ca/printad/ALV11/A77348746.swf",
"3760028","A77348747","http://www.canpages.ca/printad/ALV11/A77348747.swf",
"3760028","A77348748","http://www.canpages.ca/printad/ALV11/A77348748.swf",
"3760028","A77348750","http://www.canpages.ca/printad/ALV11/A77348750.swf",
"3760028","A77348751","http://www.canpages.ca/printad/ALV11/A77348751.swf",
"3762013","A77379201","http://www.canpages.ca/printad/OKB11/A77379201.swf",
"3762209","A77376472","http://www.canpages.ca/printad/OKB11/A77376472.swf",
"3763491","A77325136","http://www.canpages.ca/printad/HHM11/A77325136.swf",
"3764645","A77325453","http://www.canpages.ca/printad/SSC11/A77325453.swf",
"3764664","A77337397","http://www.canpages.ca/printad/SSC11/A77337397.swf",
"3764707","A77329607","http://www.canpages.ca/printad/SSC11/A77329607.swf",
"3764707","A77329608","http://www.canpages.ca/printad/SSC11/A77329608.swf",
"3764707","A77329609","http://www.canpages.ca/printad/SSC11/A77329609.swf",
"3764746","A77329616","http://www.canpages.ca/printad/SSC11/A77329616.swf",
"3764746","A77329617","http://www.canpages.ca/printad/SSC11/A77329617.swf",
"3764781","A77333002","http://www.canpages.ca/printad/SSC11/A77333002.swf",
"3764806","A77340087","http://www.canpages.ca/printad/SSC11/A77340087.swf",
"3764806","A77340088","http://www.canpages.ca/printad/SSC11/A77340088.swf",
"3764806","A77340089","http://www.canpages.ca/printad/SSC11/A77340089.swf",
"3764861","A77337323","http://www.canpages.ca/printad/SSC11/A77337323.swf",
"3764882","A77337721","http://www.canpages.ca/printad/SSC11/A77337721.swf",
"3764882","A77337812","http://www.canpages.ca/printad/SSC11/A77337812.swf",
"3764882","A77337813","http://www.canpages.ca/printad/SSC11/A77337813.swf",
"3764882","A77337814","http://www.canpages.ca/printad/SSC11/A77337814.swf",
"3764882","A77337815","http://www.canpages.ca/printad/SSC11/A77337815.swf",
"3764896","A77335886","http://www.canpages.ca/printad/SSC11/A77335886.L.swf",
"3764896","A77335886","http://www.canpages.ca/printad/SSC11/A77335886.R.swf",
"3764899","A77339078","http://www.canpages.ca/printad/SSC11/A77339078.swf",
"3764927","A77334262","http://www.canpages.ca/printad/SSC11/A77334262.swf",
"3764927","A77334263","http://www.canpages.ca/printad/SSC11/A77334263.swf",
"3764940","A77330375","http://www.canpages.ca/printad/SSC11/A77330375.swf",
"3764953","A77330139","http://www.canpages.ca/printad/SSC11/A77330139.swf",
"3764955","A77316783","http://www.canpages.ca/printad/SSC11/A77316783.swf",
"3764957","A77334619","http://www.canpages.ca/printad/SSC11/A77334619.swf",
"3765071","A77332409","http://www.canpages.ca/printad/SSC11/A77332409.swf",
"3765074","A77335046","http://www.canpages.ca/printad/SSC11/A77335046.swf",
"3765103","A77337610","http://www.canpages.ca/printad/SSC11/A77337610.swf",
"3765107","A77330233","http://www.canpages.ca/printad/SSC11/A77330233.swf",
"3765107","A77330234","http://www.canpages.ca/printad/SSC11/A77330234.swf",
"3766869","A77245566","http://www.canpages.ca/printad/NSH10/A77245566.swf",
"3771671","A77201054","http://www.canpages.ca/printad/NSH10/A77201054.swf",
"3774991","A77402194","http://www.canpages.ca/printad/LON12/A77402194.swf",
"3774991","A77402195","http://www.canpages.ca/printad/LON12/A77402195.swf",
"3775019","A77417393","http://www.canpages.ca/printad/LON12/A77417393.swf",
"3775019","A77417394","http://www.canpages.ca/printad/LON12/A77417394.swf",
"3775059","A77354648","http://www.canpages.ca/printad/LON12/A77354648.swf",
"3775059","A77354649","http://www.canpages.ca/printad/LON12/A77354649.swf",
"3775059","A77354650","http://www.canpages.ca/printad/LON12/A77354650.swf",
"3775059","A77378082","http://www.canpages.ca/printad/WOO11/A77378082.swf",
"3775080","A77344332","http://www.canpages.ca/printad/LON12/A77344332.swf",
"3775080","A77344333","http://www.canpages.ca/printad/LON12/A77344333.swf",
"3775096","A77408878","http://www.canpages.ca/printad/LON12/A77408878.swf",
"3775396","A77418966","http://www.canpages.ca/printad/LON12/A77418966.swf",
"3775640","A77360097","http://www.canpages.ca/printad/LON12/A77360097.swf",
"3775727","A77397190","http://www.canpages.ca/printad/LON12/A77397190.swf",
"3775935","A77282575","http://www.canpages.ca/printad/WOO11/A77282575.swf",
"3776038","A77344372","http://www.canpages.ca/printad/RDR11/A77344372.swf",
"3776097","A77326240","http://www.canpages.ca/printad/RDR11/A77326240.swf",
"3776189","A77345889","http://www.canpages.ca/printad/RDR11/A77345889.swf",
"3776193","A77356242","http://www.canpages.ca/printad/RDR11/A77356242.swf",
"3776237","A77353172","http://www.canpages.ca/printad/RDR11/A77353172.swf",
"3776247","A77346876","http://www.canpages.ca/printad/RDR11/A77346876.swf",
"3776249","A77345341","http://www.canpages.ca/printad/RDR11/A77345341.swf",
"3776328","A77332169","http://www.canpages.ca/printad/RDR11/A77332169.swf",
"3776337","A77337871","http://www.canpages.ca/printad/RDR11/A77337871.swf",
"3776337","A77337912","http://www.canpages.ca/printad/RDR11/A77337912.swf",
"3776441","A77327218","http://www.canpages.ca/printad/RDR11/A77327218.swf",
"3776441","A77327219","http://www.canpages.ca/printad/RDR11/A77327219.swf",
"3776441","A77327220","http://www.canpages.ca/printad/RDR11/A77327220.swf",
"3776453","A77353885","http://www.canpages.ca/printad/RDR11/A77353885.swf",
"3776503","A77351850","http://www.canpages.ca/printad/RDR11/A77351850.swf",
"3776520","A77316487","http://www.canpages.ca/printad/RDR11/A77316487.swf",
"3776559","A77333518","http://www.canpages.ca/printad/RDR11/A77333518.swf",
"3776559","A77333519","http://www.canpages.ca/printad/RDR11/A77333519.swf",
"3776683","A77330260","http://www.canpages.ca/printad/RDR11/A77330260.swf",
"3776683","A77330261","http://www.canpages.ca/printad/RDR11/A77330261.swf",
"3776706","A77316252","http://www.canpages.ca/printad/RDR11/A77316252.swf",
"3776779","A77308403","http://www.canpages.ca/printad/RDR11/A77308403.swf",
"3776816","A77349844","http://www.canpages.ca/printad/RDR11/A77349844.swf",
"3776828","A77349095","http://www.canpages.ca/printad/RDR11/A77349095.swf",
"3776897","A77345762","http://www.canpages.ca/printad/RDR11/A77345762.swf",
"3777042","A77352537","http://www.canpages.ca/printad/RDR11/A77352537.swf",
"3777053","A77324356","http://www.canpages.ca/printad/RDR11/A77324356.swf",
"3777105","A77315477","http://www.canpages.ca/printad/CGY11/A77315477.swf",
"3777105","A77315478","http://www.canpages.ca/printad/CGY11/A77315478.swf",
"3777119","A77305194","http://www.canpages.ca/printad/CGY11/A77305194.swf",
"3777214","A77322359","http://www.canpages.ca/printad/RDR11/A77322359.swf",
"3777222","A77321779","http://www.canpages.ca/printad/RDR11/A77321779.swf",
"3777349","A77350432","http://www.canpages.ca/printad/RDR11/A77350432.swf",
"3777388","A77342396","http://www.canpages.ca/printad/RDR11/A77342396.swf",
"3777402","A77350387","http://www.canpages.ca/printad/RDR11/A77350387.swf",
"3777770","A77343816","http://www.canpages.ca/printad/RDR11/A77343816.swf",
"3777854","A77351947","http://www.canpages.ca/printad/RDR11/A77351947.swf",
"3777864","A77344043","http://www.canpages.ca/printad/RDR11/A77344043.swf",
"3777864","A77344044","http://www.canpages.ca/printad/RDR11/A77344044.swf",
"3777883","A77324415","http://www.canpages.ca/printad/RDR11/A77324415.swf",
"3778356","A77332288","http://www.canpages.ca/printad/RDR11/A77332288.swf",
"3778356","A77332289","http://www.canpages.ca/printad/RDR11/A77332289.L.swf",
"3778356","A77332289","http://www.canpages.ca/printad/RDR11/A77332289.R.swf",
"3778403","A77333190","http://www.canpages.ca/printad/RDR11/A77333190.swf",
"3778428","A77350832","http://www.canpages.ca/printad/RDR11/A77350832.swf",
"3778428","A77350833","http://www.canpages.ca/printad/RDR11/A77350833.swf",
"3778428","A77350834","http://www.canpages.ca/printad/RDR11/A77350834.swf",
"3778450","A77352494","http://www.canpages.ca/printad/RDR11/A77352494.swf",
"3778450","A77352495","http://www.canpages.ca/printad/RDR11/A77352495.swf",
"3778515","A77356474","http://www.canpages.ca/printad/RDR11/A77356474.swf",
"3778555","A77348878","http://www.canpages.ca/printad/RDR11/A77348878.L.swf",
"3778555","A77348878","http://www.canpages.ca/printad/RDR11/A77348878.R.swf",
"3778555","A77348879","http://www.canpages.ca/printad/RDR11/A77348879.swf",
"3778725","A77312771","http://www.canpages.ca/printad/RDR11/A77312771.swf",
"3778773","A77338198","http://www.canpages.ca/printad/RDR11/A77338198.swf",
"3778875","A77323696","http://www.canpages.ca/printad/RDR11/A77323696.swf",
"3778875","A77323697","http://www.canpages.ca/printad/RDR11/A77323697.swf",
"3778875","A77323698","http://www.canpages.ca/printad/RDR11/A77323698.swf",
"3778875","A77323699","http://www.canpages.ca/printad/RDR11/A77323699.swf",
"3778877","A77340799","http://www.canpages.ca/printad/RDR11/A77340799.swf",
"3778984","A77352583","http://www.canpages.ca/printad/RDR11/A77352583.swf",
"3779010","A77343821","http://www.canpages.ca/printad/RDR11/A77343821.swf",
"3779020","A77318072","http://www.canpages.ca/printad/RDR11/A77318072.swf",
"3779758","A77271168","http://www.canpages.ca/printad/CGY11/A77271168.swf",
"3779986","A77235301","http://www.canpages.ca/printad/CGY11/A77235301.swf",
"3779986","A77235802","http://www.canpages.ca/printad/CGY11/A77235802.swf",
"3780652","A77277785","http://www.canpages.ca/printad/CGY11/A77277785.swf",
"3781387","A77281909","http://www.canpages.ca/printad/MTL10/A77281909.swf",
"3781387","A77281910","http://www.canpages.ca/printad/MTL10/A77281910.swf",
"3783534","A77406254","http://www.canpages.ca/printad/LON12/A77406254.swf",
"3783534","A77406255","http://www.canpages.ca/printad/LON12/A77406255.swf",
"3783574","A77399244","http://www.canpages.ca/printad/LON12/A77399244.swf",
"3783574","A77399245","http://www.canpages.ca/printad/LON12/A77399245.swf",
"3783606","A77345192","http://www.canpages.ca/printad/LON12/A77345192.swf",
"3783630","A77354327","http://www.canpages.ca/printad/LON12/A77354327.swf",
"3783782","A77352419","http://www.canpages.ca/printad/LON12/A77352419.swf",
"3784085","A77363081","http://www.canpages.ca/printad/LON12/A77363081.swf",
"3784105","A77350600","http://www.canpages.ca/printad/LON12/A77350600.swf",
"3784181","A77366879","http://www.canpages.ca/printad/LON12/A77366879.swf",
"3784181","A77366880","http://www.canpages.ca/printad/LON12/A77366880.swf",
"3784304","A77390535","http://www.canpages.ca/printad/HUR12/A77390535.swf",
"3784304","A77390536","http://www.canpages.ca/printad/HUR12/A77390536.swf",
"3784462","A77364487","http://www.canpages.ca/printad/LON12/A77364487.swf",
"3784462","A77364490","http://www.canpages.ca/printad/HUR12/A77364490.swf",
"3784462","A77364491","http://www.canpages.ca/printad/WOO11/A77364491.swf",
"3784462","A77364542","http://www.canpages.ca/printad/SAR12/A77364542.swf",
"3784536","A77417164","http://www.canpages.ca/printad/LON12/A77417164.swf",
"3784633","A77350534","http://www.canpages.ca/printad/LON12/A77350534.swf",
"3784731","A77352789","http://www.canpages.ca/printad/LON12/A77352789.swf",
"3784807","A77355883","http://www.canpages.ca/printad/LON12/A77355883.swf",
"3791098","A77409548","http://www.canpages.ca/printad/GRM12/A77409548.swf",
"3791106","A77320926","http://www.canpages.ca/printad/HDD11/A77320926.swf",
"3791388","A77288892","http://www.canpages.ca/printad/VIC11/A77288892.swf",
"3791388","A77288893","http://www.canpages.ca/printad/VIC11/A77288893.swf",
"3791401","A77320916","http://www.canpages.ca/printad/VIC11/A77320916.swf",
"3791434","A77302679","http://www.canpages.ca/printad/VIC11/A77302679.swf",
"3791466","A77311802","http://www.canpages.ca/printad/VIC11/A77311802.swf",
"3791476","A77325564","http://www.canpages.ca/printad/VIC11/A77325564.swf",
"3791518","A77306816","http://www.canpages.ca/printad/VIC11/A77306816.swf",
"3791608","A77301956","http://www.canpages.ca/printad/VIC11/A77301956.swf",
"3791622","A77386373","http://www.canpages.ca/printad/COW12/A77386373.swf",
"3791660","A77311088","http://www.canpages.ca/printad/VIC11/A77311088.swf",
"3791680","A77313827","http://www.canpages.ca/printad/VIC11/A77313827.L.swf",
"3791680","A77313827","http://www.canpages.ca/printad/VIC11/A77313827.R.swf",
"3791695","A77306824","http://www.canpages.ca/printad/VIC11/A77306824.swf",
"3791780","A77328413","http://www.canpages.ca/printad/VIC11/A77328413.swf",
"3791809","A77293681","http://www.canpages.ca/printad/VIC11/A77293681.swf",
"3791809","A77293702","http://www.canpages.ca/printad/VIC11/A77293702.swf",
"3791818","A77310707","http://www.canpages.ca/printad/VIC11/A77310707.swf",
"3791857","A77323144","http://www.canpages.ca/printad/VIC11/A77323144.swf",
"3791862","A77328482","http://www.canpages.ca/printad/VIC11/A77328482.swf",
"3791862","A77328483","http://www.canpages.ca/printad/VIC11/A77328483.swf",
"3791862","A77328484","http://www.canpages.ca/printad/VIC11/A77328484.swf",
"3791862","A77328485","http://www.canpages.ca/printad/VIC11/A77328485.swf",
"3791870","A77310654","http://www.canpages.ca/printad/VIC11/A77310654.swf",
"3791875","A77310686","http://www.canpages.ca/printad/VIC11/A77310686.swf",
"3791888","A77310774","http://www.canpages.ca/printad/VIC11/A77310774.swf",
"3791899","A77310705","http://www.canpages.ca/printad/VIC11/A77310705.swf",
"3791899","A77310706","http://www.canpages.ca/printad/VIC11/A77310706.swf",
"3791909","A77313287","http://www.canpages.ca/printad/VIC11/A77313287.swf",
"3791937","A77294062","http://www.canpages.ca/printad/NMO11/A77294062.swf",
"3791937","A77294062","http://www.canpages.ca/printad/VIC11/A77294062.swf",
"3791969","A77312001","http://www.canpages.ca/printad/VIC11/A77312001.swf",
"3791969","A77312062","http://www.canpages.ca/printad/VIC11/A77312062.swf",
"3791982","A77291564","http://www.canpages.ca/printad/VIC11/A77291564.swf",
"3791982","A77291565","http://www.canpages.ca/printad/VIC11/A77291565.swf",
"3791982","A77291566","http://www.canpages.ca/printad/VIC11/A77291566.swf",
"3791995","A77293262","http://www.canpages.ca/printad/VIC11/A77293262.swf",
"3791995","A77293263","http://www.canpages.ca/printad/VIC11/A77293263.swf",
"3792000","A77293563","http://www.canpages.ca/printad/VIC11/A77293563.swf",
"3792015","A77309355","http://www.canpages.ca/printad/VIC11/A77309355.swf",
"3792015","A77309356","http://www.canpages.ca/printad/VIC11/A77309356.swf",
"3792047","A77306249","http://www.canpages.ca/printad/VIC11/A77306249.swf",
"3792060","A77294364","http://www.canpages.ca/printad/VIC11/A77294364.swf",
"3792104","A77301988","http://www.canpages.ca/printad/VIC11/A77301988.swf",
"3792163","A77300432","http://www.canpages.ca/printad/VIC11/A77300432.swf",
"3792163","A77300434","http://www.canpages.ca/printad/VIC11/A77300434.swf",
"3792208","A77285715","http://www.canpages.ca/printad/VIC11/A77285715.swf",
"3792211","A77328365","http://www.canpages.ca/printad/VIC11/A77328365.swf",
"3792212","A77328364","http://www.canpages.ca/printad/VIC11/A77328364.swf",
"3792253","A77302653","http://www.canpages.ca/printad/VIC11/A77302653.swf",
"3792347","A77293454","http://www.canpages.ca/printad/VIC11/A77293454.swf",
"3792347","A77293455","http://www.canpages.ca/printad/VIC11/A77293455.swf",
"3792400","A77304932","http://www.canpages.ca/printad/VIC11/A77304932.swf",
"3792400","A77304933","http://www.canpages.ca/printad/VIC11/A77304933.swf",
"3792400","A77304934","http://www.canpages.ca/printad/NMO11/A77304934.swf",
"3792400","A77311259","http://www.canpages.ca/printad/CCR11/A77311259.swf",
"3792400","A77321395","http://www.canpages.ca/printad/COW12/A77321395.swf",
"3792469","A77324022","http://www.canpages.ca/printad/VIC11/A77324022.swf",
"3792469","A77324023","http://www.canpages.ca/printad/VIC11/A77324023.swf",
"3792474","A77304300","http://www.canpages.ca/printad/VIC11/A77304300.swf",
"3792474","A77304301","http://www.canpages.ca/printad/VIC11/A77304301.swf",
"3792609","A77327871","http://www.canpages.ca/printad/VIC11/A77327871.swf",
"3792632","A77287262","http://www.canpages.ca/printad/VIC11/A77287262.swf",
"3792632","A77287263","http://www.canpages.ca/printad/VIC11/A77287263.swf",
"3792682","A77319272","http://www.canpages.ca/printad/VIC11/A77319272.swf",
"3792743","A77306198","http://www.canpages.ca/printad/VIC11/A77306198.swf",
"3792782","A77306192","http://www.canpages.ca/printad/VIC11/A77306192.swf",
"3792799","A77288276","http://www.canpages.ca/printad/VIC11/A77288276.swf",
"3792917","A77302508","http://www.canpages.ca/printad/VIC11/A77302508.swf",
"3792983","A77300277","http://www.canpages.ca/printad/VIC11/A77300277.swf",
"3793017","A77311336","http://www.canpages.ca/printad/VIC11/A77311336.swf",
"3793033","A77312502","http://www.canpages.ca/printad/VIC11/A77312502.swf",
"3793052","A77318772","http://www.canpages.ca/printad/VIC11/A77318772.swf",
"3793064","A77299827","http://www.canpages.ca/printad/VIC11/A77299827.swf",
"3793064","A77299828","http://www.canpages.ca/printad/VIC11/A77299828.swf",
"3793064","A77299829","http://www.canpages.ca/printad/VIC11/A77299829.swf",
"3793064","A77299830","http://www.canpages.ca/printad/VIC11/A77299830.swf",
"3793064","A77299831","http://www.canpages.ca/printad/VIC11/A77299831.swf",
"3793064","A77299952","http://www.canpages.ca/printad/VIC11/A77299952.swf",
"3793072","A77298582","http://www.canpages.ca/printad/VIC11/A77298582.swf",
"3793074","A77300712","http://www.canpages.ca/printad/VIC11/A77300712.swf",
"3793078","A77320811","http://www.canpages.ca/printad/VIC11/A77320811.swf",
"3793080","A77300353","http://www.canpages.ca/printad/VIC11/A77300353.swf",
"3793114","A77304297","http://www.canpages.ca/printad/VIC11/A77304297.swf",
"3793181","A77318123","http://www.canpages.ca/printad/VIC11/A77318123.swf",
"3793181","A77318124","http://www.canpages.ca/printad/VIC11/A77318124.swf",
"3793181","A77318126","http://www.canpages.ca/printad/VIC11/A77318126.swf",
"3793188","A77316225","http://www.canpages.ca/printad/VIC11/A77316225.swf",
"3793232","A77322460","http://www.canpages.ca/printad/VIC11/A77322460.swf",
"3793246","A77325834","http://www.canpages.ca/printad/VIC11/A77325834.swf",
"3793246","A77325835","http://www.canpages.ca/printad/VIC11/A77325835.swf",
"3793246","A77325836","http://www.canpages.ca/printad/VIC11/A77325836.swf",
"3793246","A77325837","http://www.canpages.ca/printad/VIC11/A77325837.swf",
"3793295","A77281284","http://www.canpages.ca/printad/VIC11/A77281284.swf",
"3793295","A77389908","http://www.canpages.ca/printad/COW12/A77389908.swf",
"3793299","A77321273","http://www.canpages.ca/printad/VIC11/A77321273.swf",
"3793352","A77310874","http://www.canpages.ca/printad/VIC11/A77310874.swf",
"3793352","A77310875","http://www.canpages.ca/printad/VIC11/A77310875.swf",
"3793352","A77310876","http://www.canpages.ca/printad/VIC11/A77310876.swf",
"3793352","A77310877","http://www.canpages.ca/printad/VIC11/A77310877.swf",
"3801242","A77308205","http://www.canpages.ca/printad/VIC11/A77308205.swf",
"3801328","A77373512","http://www.canpages.ca/printad/SAR12/A77373512.swf",
"3801328","A77373513","http://www.canpages.ca/printad/SAR12/A77373513.swf",
"3801328","A77373514","http://www.canpages.ca/printad/SAR12/A77373514.swf",
"3801366","A77367751","http://www.canpages.ca/printad/SAR12/A77367751.swf",
"3801366","A77367862","http://www.canpages.ca/printad/SAR12/A77367862.swf",
"3801379","A77358592","http://www.canpages.ca/printad/SAR12/A77358592.swf",
"3801383","A77363997","http://www.canpages.ca/printad/SAR12/A77363997.swf",
"3801383","A77369592","http://www.canpages.ca/printad/SAR12/A77369592.swf",
"3801470","A77345455","http://www.canpages.ca/printad/SAR12/A77345455.swf",
"3801481","A77371266","http://www.canpages.ca/printad/SAR12/A77371266.swf",
"3801548","A77373249","http://www.canpages.ca/printad/SAR12/A77373249.swf",
"3801577","A77339930","http://www.canpages.ca/printad/SAR12/A77339930.swf",
"3801577","A77339931","http://www.canpages.ca/printad/SAR12/A77339931.swf",
"3801656","A77363226","http://www.canpages.ca/printad/SAR12/A77363226.swf",
"3801656","A77363227","http://www.canpages.ca/printad/SAR12/A77363227.swf",
"3801696","A77364222","http://www.canpages.ca/printad/SAR12/A77364222.swf",
"3801696","A77364223","http://www.canpages.ca/printad/SAR12/A77364223.swf",
"3801726","A77350737","http://www.canpages.ca/printad/SAR12/A77350737.swf",
"3801726","A77350738","http://www.canpages.ca/printad/SAR12/A77350738.swf",
"3801727","A77382129","http://www.canpages.ca/printad/SAR12/A77382129.swf",
"3801727","A77382130","http://www.canpages.ca/printad/SAR12/A77382130.swf",
"3801735","A77369247","http://www.canpages.ca/printad/SAR12/A77369247.swf",
"3802020","A77332464","http://www.canpages.ca/printad/SAR12/A77332464.swf",
"3802022","A77356857","http://www.canpages.ca/printad/SAR12/A77356857.swf",
"3802022","A77356858","http://www.canpages.ca/printad/SAR12/A77356858.swf",
"3802035","A77373233","http://www.canpages.ca/printad/SAR12/A77373233.swf",
"3808476","A77357662","http://www.canpages.ca/printad/EDM11/A77357662.L.swf",
"3808476","A77357662","http://www.canpages.ca/printad/EDM11/A77357662.R.swf",
"3808538","A77342665","http://www.canpages.ca/printad/EDM11/A77342665.swf",
"3808548","A77340383","http://www.canpages.ca/printad/EDM11/A77340383.swf",
"3813364","A77374924","http://www.canpages.ca/printad/WDB11/A77374924.swf",
"3813364","A77374925","http://www.canpages.ca/printad/WDB11/A77374925.swf",
"3813725","A77281834","http://www.canpages.ca/printad/MTL10/A77281834.swf",
"3813725","A77281835","http://www.canpages.ca/printad/MTL10/A77281835.swf",
"3815858","A77301062","http://www.canpages.ca/printad/MSK11/A77301062.swf",
"3815911","A77284756","http://www.canpages.ca/printad/MRK11/A77284756.swf",
"3815911","A77284756","http://www.canpages.ca/printad/MSK11/A77284756.swf",
"3815911","A77284757","http://www.canpages.ca/printad/HAL11/A77284757.swf",
"3815966","A77297409","http://www.canpages.ca/printad/MSK11/A77297409.swf",
"3815966","A77297410","http://www.canpages.ca/printad/MSK11/A77297410.swf",
"3815992","A77300464","http://www.canpages.ca/printad/VIC11/A77300464.swf",
"3816026","A77320807","http://www.canpages.ca/printad/VIC11/A77320807.swf",
"3816032","A77310881","http://www.canpages.ca/printad/VIC11/A77310881.swf",
"3816057","A77321274","http://www.canpages.ca/printad/VIC11/A77321274.swf",
"3816057","A77321275","http://www.canpages.ca/printad/VIC11/A77321275.swf",
"3816058","A77321487","http://www.canpages.ca/printad/VIC11/A77321487.swf",
"3816075","A77303119","http://www.canpages.ca/printad/VIC11/A77303119.swf",
"3816075","A77303120","http://www.canpages.ca/printad/VIC11/A77303120.swf",
"3816075","A77303121","http://www.canpages.ca/printad/VIC11/A77303121.swf",
"3816082","A77300352","http://www.canpages.ca/printad/VIC11/A77300352.swf",
"3816115","A77321669","http://www.canpages.ca/printad/VIC11/A77321669.swf",
"3816151","A77302303","http://www.canpages.ca/printad/VIC11/A77302303.swf",
"3816151","A77302304","http://www.canpages.ca/printad/VIC11/A77302304.swf",
"3816192","A77291661","http://www.canpages.ca/printad/VIC11/A77291661.swf",
"3816192","A77291722","http://www.canpages.ca/printad/VIC11/A77291722.swf",
"3816380","A77297984","http://www.canpages.ca/printad/VIC11/A77297984.swf",
"3816388","A77290275","http://www.canpages.ca/printad/VIC11/A77290275.swf",
"3816388","A77290276","http://www.canpages.ca/printad/VIC11/A77290276.swf",
"3816921","A77268981","http://www.canpages.ca/printad/MTL10/A77268981.swf",
"3816921","A77269212","http://www.canpages.ca/printad/MTL10/A77269212.swf",
"3817341","A77263087","http://www.canpages.ca/printad/MTL10/A77263087.swf",
"3817341","A77263088","http://www.canpages.ca/printad/MTL10/A77263088.swf",
"3818053","A77272443","http://www.canpages.ca/printad/MTL10/A77272443.swf",
"3818053","A77272444","http://www.canpages.ca/printad/MTL10/A77272444.swf",
"3819059","A77142986","http://www.canpages.ca/printad/MTL10/A77142986.swf",
"3819059","A77142987","http://www.canpages.ca/printad/NSH10/A77142987.swf",
"3819059","A77142988","http://www.canpages.ca/printad/NSH10/A77142988.swf",
"3819361","A77314618","http://www.canpages.ca/printad/VIC11/A77314618.swf",
"3819482","A77285361","http://www.canpages.ca/printad/VIC11/A77285361.L.swf",
"3819482","A77285361","http://www.canpages.ca/printad/VIC11/A77285361.R.swf",
"3819482","A77285412","http://www.canpages.ca/printad/VIC11/A77285412.swf",
"3819482","A77285413","http://www.canpages.ca/printad/VAN11/A77285413.swf",
"3819482","A77285413","http://www.canpages.ca/printad/VIC11/A77285413.swf",
"3819482","A77285414","http://www.canpages.ca/printad/VIC11/A77285414.swf",
"3819482","A77285415","http://www.canpages.ca/printad/VAN11/A77285415.swf",
"3819482","A77285415","http://www.canpages.ca/printad/VIC11/A77285415.swf",
"3819482","A77285416","http://www.canpages.ca/printad/VIC11/A77285416.swf",
"3819594","A77313662","http://www.canpages.ca/printad/VIC11/A77313662.swf",
"3819808","A77327791","http://www.canpages.ca/printad/VIC11/A77327791.swf",
"3819834","A77317097","http://www.canpages.ca/printad/VIC11/A77317097.swf",
"3819848","A77297662","http://www.canpages.ca/printad/VIC11/A77297662.swf",
"3819864","A77326003","http://www.canpages.ca/printad/VIC11/A77326003.swf",
"3819906","A77306945","http://www.canpages.ca/printad/VIC11/A77306945.swf",
"3820024","A77283967","http://www.canpages.ca/printad/VIC11/A77283967.swf",
"3820058","A77284313","http://www.canpages.ca/printad/VIC11/A77284313.swf",
"3820069","A77292272","http://www.canpages.ca/printad/VIC11/A77292272.swf",
"3820114","A77296160","http://www.canpages.ca/printad/VIC11/A77296160.swf",
"3820135","A77319197","http://www.canpages.ca/printad/VIC11/A77319197.swf",
"3820135","A77319198","http://www.canpages.ca/printad/VIC11/A77319198.swf",
"3820139","A77309262","http://www.canpages.ca/printad/VIC11/A77309262.swf",
"3820249","A77300644","http://www.canpages.ca/printad/VIC11/A77300644.swf",
"3820249","A77300645","http://www.canpages.ca/printad/VIC11/A77300645.swf",
"3820249","A77321715","http://www.canpages.ca/printad/COW12/A77321715.swf",
"3820261","A77297985","http://www.canpages.ca/printad/VIC11/A77297985.swf",
"3820296","A77304004","http://www.canpages.ca/printad/VIC11/A77304004.swf",
"3820643","A77310879","http://www.canpages.ca/printad/VIC11/A77310879.swf",
"3820679","A77295410","http://www.canpages.ca/printad/VIC11/A77295410.swf",
"3820697","A77327986","http://www.canpages.ca/printad/VIC11/A77327986.swf",
"3820697","A77327987","http://www.canpages.ca/printad/VIC11/A77327987.swf",
"3820744","A77326332","http://www.canpages.ca/printad/VIC11/A77326332.swf",
"3820745","A77295806","http://www.canpages.ca/printad/VIC11/A77295806.swf",
"3820794","A77313365","http://www.canpages.ca/printad/VIC11/A77313365.swf",
"3820903","A77323142","http://www.canpages.ca/printad/VIC11/A77323142.swf",
